CODIGO;DESCRIPCION;FAMILIA;CANTIDAD;DEMANDA_APLICABLE;S_MIN;COMPRA_MIN;LOTE;PEDIR
7790187003361;ROYAL C MINI AGEING +12 3 KG;BALANCEADOS;9.0;0.0;0.0;2;1;0
7790187003385;ROYAL C MINI WEIGHT CARE 3 KG;BALANCEADOS;13.0;6.21;4.0;2;1;0
7790187003569;ROYAL C MINI ADULT 1 KG;BALANCEADOS;24.0;25.17;15.0;3;1;0
7790187003590;ROYAL C MINI ADULT 7,5 KG;BALANCEADOS;8.0;3.17;2.0;1;1;0
7790187003613;ROYAL C MINI ADULT +8 1KG;BALANCEADOS;10.0;3.81;3.0;1;1;0
7790187003620;ROYAL C MINI ADULT +8 3 KG;BALANCEADOS;10.0;2.75;2.0;2;1;0
7790187003637;ROYAL C MINI AGEING +12 1 KG;BALANCEADOS;15.0;12.51;8.0;1;1;0
7790187003644;ROYAL C MINI INDOOR ADULT 3 KG;BALANCEADOS;5.0;2.0;2.0;1;1;0
7790187003668;ROYAL C MINI WEIGHT CARE 1 KG;BALANCEADOS;13.0;5.9;4.0;1;1;0
7790187003699;ROYAL C MINI DERMACONFORT X 1 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187003705;ROYAL C MINI DERMACONFORT 3 KG;BALANCEADOS;0.0;1.67;1.0;1;1;1
7790187003804;ROYAL C V-DIET CAT HEPATIC 1.5 KG;BALANCEADOS;5.0;6.42;4.0;1;1;0
7790187003811;ROYAL C V-DIET DOG HEPATIC 1.5 KG;BALANCEADOS;8.0;6.42;4.0;1;1;0
7790187003828;ROYAL C V-DIET DOG HEPATIC X 10 KG;BALANCEADOS;0.0;0.25;1.0;1;1;1
7790187003941;ROYAL C MAXI ADULT 15 KG;BALANCEADOS;3.0;0.67;1.0;1;1;0
7790187003972;ROYAL C MEDIUM ADULT 3 KG;BALANCEADOS;12.0;11.17;7.0;1;1;0
7790187004016;ROYAL C MEDIUM ADULT 7+ 3 KG;BALANCEADOS;16.0;8.0;5.0;1;1;0
7790187004047;ROYAL C MEDIUM WEIGHT CARE 3 KG;BALANCEADOS;12.0;3.83;3.0;1;1;0
7790187004085;ROYAL C MAXI ADULT 3 KG;BALANCEADOS;2.0;1.17;1.0;1;1;0
7790187004092;ROYAL C MAXI AGEING 5 +X 15KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187004290;ROYAL C V-DIET DOG HIPOALERGENICO 2 KG;BALANCEADOS;19.0;5.57;4.0;1;1;0
7790187004436;ROYAL C V-DIET DOG HIPOALERGENICO X 10 KG;BALANCEADOS;0.0;0.0;0.0;4;4;0
7790187004450;ROYAL C V-DIET CAT HYPOALLERGENIC 1.5 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187004481;ROYAL C V-DIET DOG HIPOALERGENICO SMALL 2 KG;BALANCEADOS;24.0;7.0;4.0;2;1;0
7790187004788;ROYAL C MEDIUM PUPPY 3 KG;BALANCEADOS;8.0;4.72;3.0;1;1;0
7790187004795;ROYAL C MAXI PUPPY 3 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187004924;ROYAL C V-DIET DOG SATIETY SUPPORT 1.5 KG;BALANCEADOS;9.0;1.25;1.0;1;1;0
7790187005006;ROYAL C V-DIET CAT DIABETIC X 1,5 KG;BALANCEADOS;1.0;1.25;1.0;1;1;0
7790187005013;ROYAL C V-DIET CAN DIABETIC 2 KG;BALANCEADOS;1.0;0.0;0.0;1;1;0
7790187005020;ROYAL C V-DIET CAN DIABETIC X 10 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187005068;ROYAL C FELINE WEIGHT CARE 1,5 KG;BALANCEADOS;29.0;10.25;6.0;1;1;0
7790187005075;ROYAL C FELINE WEIGHT CARE X 7,5 KG;BALANCEADOS;1.0;0.0;0.0;1;1;0
7790187005099;ROYAL C FELINE HAIRBALL CARE 1.5 KG;BALANCEADOS;17.0;4.81;3.0;1;1;0
7790187005167;ROYAL C V-DIET DOG GASTROINTESTINAL 2 KG;BALANCEADOS;56.0;12.8;8.0;1;1;0
7790187005174;ROYAL C V-DIET DOG GASTROINTESTINAL 10 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187005198;ROYAL C V-DIET DOG GASTROINTESTINAL PUPPY 2 KG;BALANCEADOS;2.0;0.93;1.0;1;1;0
7790187005204;ROYAL C V-DIET CAT GASTROINTESTINAL 2 KG;BALANCEADOS;7.0;6.17;4.0;1;1;0
7790187005228;ROYAL C V-DIET CAT GASTROINTESTINAL FIBRE RESPONSE 2 KG;BALANCEADOS;10.0;2.58;2.0;1;1;0
7790187005235;ROYAL C HAIR & SKIN CARE X 2KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187005242;ROYAL C FELINE KITTEN 7,5 Kg;BALANCEADOS;0.0;0.16;1.0;1;1;1
7790187005259;ROYAL C FELINE FIT 7.5 Kg;BALANCEADOS;0.0;2.41;2.0;1;1;2
7790187005273;ROYAL C FELINE INDOOR 7.5 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187005327;ROYAL C MINI POODLE ADULT 1 KG;BALANCEADOS;0.0;1.2;1.0;1;1;1
7790187005334;ROYAL C MINI POODLE ADULT 3 KG;BALANCEADOS;3.0;1.17;1.0;1;1;0
7790187005365;ROYAL C BULLDOG FRANCES ADULT 3 KG;BALANCEADOS;3.0;5.08;3.0;1;1;0
7790187005389;ROYAL C MINI YORKSHIRE ADULT 1 KG;BALANCEADOS;2.0;1.58;1.0;1;1;0
7790187005396;ROYAL C MINI YORKSHIRE ADULT 3 KG;BALANCEADOS;1.0;0.08;1.0;1;1;0
7790187005471;ROYAL C DACHSHUND ADULT 3 KG;BALANCEADOS;1.0;1.75;1.0;1;1;0
7790187005488;ROYAL C BULLDOG FRANCES JUNIOR 3 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187005495;ROYAL C BULLDOG FRANCES X 7.5 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187005525;ROYAL C CHIHUAHUA ADULT 1 KG;BALANCEADOS;3.0;3.99;3.0;1;1;0
7790187100015;ROYAL C FELINE MOTHER & BABYCAT 400 gr;BALANCEADOS;6.0;1.92;2.0;1;1;0
7790187100022;ROYAL C FELINE MOTHER & BABYCAT 1.5 KG;BALANCEADOS;6.0;1.17;1.0;1;1;0
7790187100053;ROYAL C FELINE KITTEN 400 gr;BALANCEADOS;3.0;1.14;1.0;1;1;0
7790187100060;ROYAL C FELINE KITTEN 1.5 Kg;BALANCEADOS;2.0;4.43;3.0;1;1;1
7790187100107;ROYAL C FELINE FIT 400 gr;BALANCEADOS;0.0;0.46;1.0;1;1;1
7790187100114;ROYAL C FELINE FIT 1.5 Kg;BALANCEADOS;22.0;20.43;12.0;2;1;0
7790187100152;ROYAL C FELINE FIT 15 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187100176;ROYAL C FELINE INDOOR 1.5 Kg;BALANCEADOS;16.0;6.5;4.0;1;1;0
7790187100220;ROYAL C FELINE INDOOR 7+ 1.5 Kg;BALANCEADOS;9.0;2.67;2.0;1;1;0
7790187100275;ROYAL C FELINE INDOOR LONGHAIR 1.5 Kg;BALANCEADOS;11.0;1.83;2.0;1;1;0
7790187100312;ROYAL C FELINE EXIGENT X 1.5 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7790187100398;ROYAL C FELINE SENSIBLE 1.50 KG;BALANCEADOS;2.0;5.37;4.0;1;1;2
7790187109155;ROYAL C V-DIET DOG URINARY 1.5 KG;BALANCEADOS;9.0;3.42;2.0;1;1;0
7790187109568;ROYAL C MEDIUM ADULT 15 KG;BALANCEADOS;5.0;1.17;1.0;1;1;0
7790187110007;PERFORMANCE CLUB ADULT 15 KG;BALANCEADOS;1.0;1.42;1.0;1;1;0
7790187110830;ROYAL C V-DIET CAT URINARY S/O 1,5 KG;BALANCEADOS;15.0;2.55;2.0;1;1;0
7790187338517;ROYAL C V-DIET DOG RENAL 1.5 KG;BALANCEADOS;15.0;5.2;3.0;1;1;0
7790187338524;ROYAL C V-DIET DOG RENAL X 10 KG;BALANCEADOS;1.0;0.5;1.0;1;1;0
7790187338531;ROYAL C V-DIET CAT RENAL 2 KG;BALANCEADOS;7.0;6.58;4.0;1;1;0
7790187338548;ROYAL C V-DIET CAT POUCH GASTROINTEST;BALANCEADOS;22.0;9.33;6.0;12;12;0
7790187338852;ROYAL C V-DIET CAT URINARY S/O 400 gr;BALANCEADOS;6.0;5.41;4.0;1;1;0
7790187338906;ROYAL C V-DIET CAT POUCH RENAL;BALANCEADOS;25.0;0.0;0.0;12;12;0
7790187338913;ROYAL C V-DIET CAT POUCH URINARY S/O;BALANCEADOS;55.0;12.3;7.0;12;12;0
7797453000406;WHISKAS POUCH GATITOS X 85 GR;BALANCEADOS;53.0;1.72;1.0;12;12;0
7797453000413;WHISKAS POUCH SALMON X 85 GR.;BALANCEADOS;17.0;0.0;0.0;12;12;0
7797453000420;WHISKAS POUCH CARNE X 85 GR;BALANCEADOS;0.0;23.84;14.0;12;12;24
7797453000437;WHISKAS POUCH PAVO X 85 GR;BALANCEADOS;30.0;25.92;15.0;12;12;0
7797453000468;PEDIGREE POUCH JUNIOR 85 GR.;BALANCEADOS;0.0;0.0;0.0;1;1;0
7797453000543;WHISKAS POUCH SARDINA X 85 GR.;BALANCEADOS;45.0;36.44;21.0;12;12;0
7797453000550;WHISKAS POUCH POLLO X 85 GR;BALANCEADOS;24.0;5.64;4.0;12;12;0
7797453000796;PEDIGREE POUCH CARNE 100 GR.;BALANCEADOS;75.0;70.5;40.0;24;12;0
7797453000802;PEDIGREE POUCH POLLO 100 GR.;BALANCEADOS;112.0;30.34;18.0;24;24;0
7797453000826;EUKANUBA PUPPY SMALL 1 Kg;BALANCEADOS;3.0;1.92;2.0;1;1;0
7797453000840;EUKANUBA PUPPY SMALL 3 Kg;BALANCEADOS;0.0;2.42;2.0;1;1;2
7797453000871;EUKANUBA PUPPY MEDIUM 3 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7797453000932;EUKANUBA ADULTO SMALL 1 Kg;BALANCEADOS;9.0;8.92;6.0;2;2;0
7797453000949;EUKANUBA ADULTO SMALL 3 Kg;BALANCEADOS;28.0;12.17;7.0;1;1;0
7797453000970;EUKANUBA ADULTO SMALL 15 Kg;BALANCEADOS;0.0;0.97;1.0;1;1;1
7797453000987;EUKANUBA ADULTO MEDIUM 3 Kg;BALANCEADOS;14.0;4.17;3.0;1;1;0
7797453000994;EUKANUBA ADULTO MEDIUM 15 Kg;BALANCEADOS;3.0;0.83;1.0;1;1;0
7797453001038;EUKANUBA ADULTO LARGE 15 Kg;BALANCEADOS;1.0;0.28;1.0;1;1;0
7797453001083;EUKANUBA SENIOR MEDIUM 3 Kg;BALANCEADOS;4.0;2.58;2.0;1;1;0
7797453001106;EUKANUBA SENIOR LARGE 3 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7797453001113;EUKANUBA SENIOR LARGE 15 Kg;BALANCEADOS;0.0;0.92;1.0;1;1;1
7797453001144;IAMS DOG ADULT LARGE 15 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7797453001199;IAMS CAT KITTEN 1 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7797453001212;IAMS CAT CHICKEN 1 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7797453001229;IAMS CAT CHICKEN 3 KG;BALANCEADOS;0.0;0.0;0.0;2;2;0
7797453001243;EUKANUBA ADULT FIT BODY SMALL 3 Kg;BALANCEADOS;4.0;1.67;1.0;1;1;0
7797453001274;EUKANUBA ADULT FIT BODY MEDIUM 15 Kg;BALANCEADOS;2.0;1.25;1.0;1;1;0
7797453001281;EUKANUBA ADULT FIT BODY MEDIUM 3 Kg;BALANCEADOS;2.0;0.5;1.0;1;1;0
7797453971706;PEDIGREE LATA CARNE X 340 GR;BALANCEADOS;3.0;2.5;2.0;6;6;0
7797453971713;PEDIGREE LATA POLLO X 340 GR;BALANCEADOS;0.0;0.0;0.0;6;6;0
7797453971720;WHISKAS LATA GATITOS 340 GR;BALANCEADOS;0.0;0.58;1.0;2;2;2
7797453971737;WHISKAS LATA CARNE 340 GR.;BALANCEADOS;1.0;1.77;2.0;1;1;1
7797453971744;WHISKAS LATA ATUN 340 GR.;BALANCEADOS;2.0;2.17;2.0;1;1;0
7797453971751;WHISKAS LATA POLLO 340 GR.;BALANCEADOS;3.0;2.25;2.0;1;1;0
7798042361656;HOLLIDAY RENAL DOG X 2 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798042361670;HOLLIDAY CARDIACO DOG X 2 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798042361717;HOLLIDAY GASTROINTESTINAL DOG X 2 KG;BALANCEADOS;2.0;0.17;1.0;1;1;0
7798042366415;HOLLIDAY URINARIO GATO X 2KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798088561317;OLD PRINCE ADULT CORDERO Y ARROZ LARGE 15 KG;BALANCEADOS;4.0;5.61;4.0;1;1;0
7798088561997;OLD PRINCE ADULT CORDERO Y ARROZ LARGE 3 KG;BALANCEADOS;33.0;30.23;18.0;6;1;0
7798098842901;BELCAT 10 Kg;BALANCEADOS;0.0;1.16;1.0;1;1;1
7798098842932;VITALCAT COMPLETE GATO ADULTO 1,5 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098842994;VITALCAT COMPLETE KITTEN 1,5 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098843229;VITALCAN COMPLETE CONTROL DE PESO 20 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098843427;VITALCAT COMPLETE CONTROL DE PESO 1.5 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098843830;VITALCAT BALANCED GATO ADULTO 400 gr;BALANCEADOS;0.0;0.0;0.0;2;1;0
7798098843847;VITALCAT BALANCED GATO ADULTO 2 Kg;BALANCEADOS;7.0;3.35;2.0;2;1;0
7798098843878;VITALCAT BALANCED CONTROL DE PESO 2 Kg;BALANCEADOS;7.0;3.0;2.0;2;1;0
7798098843885;VITALCAT BALANCED CONTROL DE PESO 7,5 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098843908;VITALCAT BALANCED GATO KITTEN 2 Kg;BALANCEADOS;1.0;0.0;0.0;1;1;0
7798098843915;VITALCAT BALANCED GATO KITTEN 7.5 Kg;BALANCEADOS;0.0;0.17;1.0;1;1;1
7798098843991;VITALCAN BALANCED ADULTO LARGE 3 Kg;BALANCEADOS;0.0;0.0;0.0;2;2;0
7798098844028;VITALCAN BALANCED ADULTO MEDIUM 3 Kg;BALANCEADOS;7.0;5.14;3.0;2;2;0
7798098844035;VITALCAN BALANCED ADULTO MEDIUM 12 Kg;BALANCEADOS;1.0;0.83;1.0;1;1;0
7798098844059;VITALCAN BALANCED ADULTO SMALL 3 Kg;BALANCEADOS;3.0;10.83;7.0;2;1;4
7798098844066;VITALCAN BALANCED ADULTO SMALL 7.5 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098844080;VITALCAN BALANCED PUPPY LARGE 3 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098844103;VITALCAN BALANCED PUPPY LARGE 20 Kg;BALANCEADOS;1.0;0.0;0.0;1;1;0
7798098844127;VITALCAN BALANCED PUPPY MEDIUM 3 Kg;BALANCEADOS;0.0;0.75;1.0;1;1;1
7798098844134;VITALCAN BALANCED PUPPY MEDIUM 12 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098844165;VITALCAN BALANCED PUPPY SMALL 3 Kg;BALANCEADOS;1.0;2.42;2.0;1;1;1
7798098844189;VITALCAN BALANCED CONTROL DE PESO 3 Kg;BALANCEADOS;6.0;6.83;4.0;2;1;0
7798098844196;VITALCAN BALANCED CONTROL DE PESO 12 Kg;BALANCEADOS;2.0;1.09;1.0;1;1;0
7798098844202;VITALCAN BALANCED CONTROL DE PESO 20 Kg;BALANCEADOS;1.0;0.17;1.0;1;1;0
7798098844226;VITALCAN BALANCED SENIOR LARGE 15 Kg;BALANCEADOS;0.0;0.5;1.0;1;1;1
7798098844271;VITALCAN BALANCED SENIOR MEDIUM 12 Kg;BALANCEADOS;1.0;0.0;0.0;1;1;0
7798098844790;VITALCAN COMPLETE CARNE 20 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098845360;VITALCAN THERAPY GASTROINTESTINAL 2 Kg;BALANCEADOS;1.0;0.0;0.0;1;1;0
7798098845377;VITALCAN THERAPY GASTROINTESTINAL 10 Kg;BALANCEADOS;1.0;0.58;1.0;1;1;0
7798098845384;VITALCAN THERAPY HIPOALERGENICO 2 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098845391;VITALCAN THERAPY HIPOALERGENICO 10 Kg;BALANCEADOS;0.0;0.25;1.0;1;1;1
7798098845445;VITALCAN THERAPY RENAL 2 Kg;BALANCEADOS;1.0;0.5;1.0;1;1;0
7798098845452;VITALCAN THERAPY RENAL 10 Kg;BALANCEADOS;0.0;0.58;1.0;1;1;1
7798098845476;VITALCAT THERAPY GASTROINTESTINAL 2 Kg;BALANCEADOS;0.0;3.17;2.0;1;1;2
7798098845483;VITALCAT THERAPY HIPOALERGENICO 2 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098845490;VITALCAT THERAPY OBESITY 2 Kg;BALANCEADOS;3.0;0.0;0.0;1;1;0
7798098845506;VITALCAT THERAPY RENAL 2 Kg;BALANCEADOS;2.0;0.0;0.0;2;2;0
7798098845940;VITALCAN PREMIUM 20 Kg;BALANCEADOS;0.0;0.25;1.0;1;1;1
7798098846206;VITALCAN PREMIUM ADULTO SAFETY 1 Kg;BALANCEADOS;43.0;59.83;34.0;24;24;0
7798098846558;BELCAT SAFETY 1 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
7798098846572;VITALCAT COMPLETE GATO ADULTO SAFETY 1 Kg;BALANCEADOS;55.0;43.89;25.0;24;24;0
7798098846596;VITALCAT PREMIUM SAFETY 1 Kg;BALANCEADOS;11.0;10.33;6.0;24;24;0
794;COLCHONETA ECO 50 X 70 BACHICHAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
798;COLCHONETA ANTI DESGARRO 1 60x60;ACCESORIOS;1.0;0.0;0.0;1;1;0
823;BEEPAW CUBRE ASIENTO PREMIUM;ACCESORIOS;0.0;0.0;0.0;2;2;0
836;NACIONAL BUZO FRIZA T.4;ACCESORIOS;0.0;0.0;0.0;1;1;0
855;BACHICHAS POLAR CON ABROJO;ACCESORIOS;0.0;0.0;0.0;1;1;0
857;POLAR BASICO URBANO T 4 BACHICHAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
865;RASCALS COLLAR REFLECTIVO S-M;ACCESORIOS;3.0;0.0;0.0;2;2;0
875;PORTA BITTER SPRAY ANTIMORDIDA;ACCESORIOS;2.0;0.35;1.0;7;7;0
878;MR HUESO BOMBACHA SANITARIA N 3;ACCESORIOS;0.0;0.0;0.0;1;1;0
879;MR HUESO BOMBACHA SANITARIA N 4;ACCESORIOS;0.0;0.0;0.0;1;1;0
880;MR HUESO BOMBACHA SANITARIA N 5;ACCESORIOS;0.0;0.33;1.0;1;1;1
886;PER-ROS BOTAS NEOPRENE;ACCESORIOS;0.0;0.0;0.0;1;1;0
8901706110043;PIEDRAS SANITARIAS PURA X 4KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
9000;MR HUESO BOMBACHA SANITARIA N 6;ACCESORIOS;0.0;0.0;0.0;1;1;0
9003579000595;ROYAL C V-DIET DOG LATA RENAL 195G;BALANCEADOS;15.0;27.36;16.0;6;6;6
9003579001653;ROYAL POUCH POODLE;BALANCEADOS;0.0;0.0;0.0;1;1;0
9003579308479;ROYAL C V-DIET DOG LATA HEPATIC;BALANCEADOS;0.0;0.0;0.0;1;1;0
9003579308769;ROYAL C FELINE POUCH LIGHT WEIGHT CARE;BALANCEADOS;55.0;32.09;19.0;12;12;0
9003579308929;ROYAL C FELINE POUCH INTENSE BEAUTY;BALANCEADOS;0.0;0.0;0.0;1;1;0
9003579308936;ROYAL C FELINE POUCH INSTINCTIVE;BALANCEADOS;43.0;17.83;11.0;12;12;0
9003579309537;ROYAL C FELINE POUCH DIGESTIVE SENSITIVE;BALANCEADOS;0.0;0.0;0.0;1;1;0
9003579310168;ROYAL C FELINE POUCH INSTINCTIVE +7;BALANCEADOS;17.0;9.61;6.0;12;12;0
9003579311615;ROYAL C V-DIET DOG LATA HIPOALERGENICO DOG;BALANCEADOS;0.0;1.01;1.0;6;6;6
906;BOZAL CANASTO ECONOMICO N 3;ACCESORIOS;0.0;0.0;0.0;1;1;0
907;BOZAL CANASTO ECONOMICO N 4;ACCESORIOS;0.0;0.0;0.0;1;1;0
90730;TRIXIE BANDEJA LAME JUNIOR;ACCESORIOS;1.0;0.0;0.0;1;1;0
90788;DEXAFLOX;MEDICAMENTOS FARMACIA;2.0;3.33;2.0;1;1;0
90789;HIALURINA;MEDICAMENTOS FARMACIA;1.0;0.58;1.0;1;1;0
90802;RDB SACA PELUSA DOBLE;ACCESORIOS;5.0;0.83;1.0;1;1;0
90803;RDB PELOTA DE GOMA CHICA CON SOGA;ACCESORIOS;0.0;0.0;0.0;1;1;0
90834;NACIONAL POLAR SOFT T 6;ACCESORIOS;0.0;0.0;0.0;1;1;0
90851;PER-ROS VARITA CON PESCADITO;ACCESORIOS;0.0;0.08;1.0;1;1;1
90908;PETDOG XL-XXL;ACCESORIOS;2.0;0.0;0.0;2;2;0
91060;REPUESTO BOLSA HIGIENICA X 3 U;ACCESORIOS;382.66;98.83;57.0;48;24;0
91086;RDB TIRADOR PELOTA DE SOGA LARGO;ACCESORIOS;0.0;0.17;1.0;2;1;2
91087;RDB PELOTA HILOS PELUCHE;ACCESORIOS;1.0;0.17;1.0;1;1;0
91088;RDB RATITA PAYASO + BOLITA;ACCESORIOS;14.0;0.0;0.0;1;1;0
91089;RDB PACK LAUCHITA BRILLO + BOLITA BRILLO;ACCESORIOS;5.0;0.0;0.0;1;1;0
91090;PHI PHI PELOTA DE GOMA RESISTENTE;ACCESORIOS;0.0;0.0;0.0;1;1;0
91093;RDB VARITA MADERA FLOR POMPON;ACCESORIOS;11.0;0.42;1.0;2;2;0
91094;RAST JUGUETE GATO 3 NIVELES;ACCESORIOS;0.0;0.0;0.0;1;1;0
91103;JUGUETE JOYSER GRANDE;ACCESORIOS;2.0;0.0;0.0;1;1;0
91143;BROMURO DE POTASIO BRO K 300MG BLISTER;MEDICAMENTOS FARMACIA;7.0;12.46;8.0;15;15;15
91151;DYNAMIDE BLISTER;MEDICAMENTOS FARMACIA;0.0;0.67;1.0;40;40;40
91265;PAÑO PET CARPET GRANDE CESPED SINTETICO;ACCESORIOS;1.0;0.0;0.0;1;1;0
91293;NACIONAL SOGA CON PELOTA;ACCESORIOS;2.0;0.0;0.0;1;1;0
91323;COMFORTIS PERRO 2.3 A 4.5 KG;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
91386;SOGA CON SALCHICHAS X 4;ACCESORIOS;3.0;0.0;0.0;1;1;0
91453;REVOLUTION 6% HASTA 2,5KG PERRO;MEDICAMENTOS FARMACIA;1.0;1.61;1.0;1;1;0
91454;REVOLUTION HASTA 5 KG 12%;MEDICAMENTOS FARMACIA;0.0;4.62;3.0;3;3;3
91458;REVOLUTION 6 % P/GATO 2.6 A 7.5 KG;MEDICAMENTOS FARMACIA;2.0;1.17;1.0;1;1;0
91497;REVOLUTION HASTA 10 KG 12% PERRO;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
91499;RASCALS ARNES REFLECTIVO MEDIANO;ACCESORIOS;0.0;0.0;0.0;1;1;0
91502;REVOLUTION HASTA 20 KG PERRO;MEDICAMENTOS FARMACIA;0.0;2.54;2.0;1;1;2
91549;BROMURO DE POTASIO BRO K 600 blister;MEDICAMENTOS FARMACIA;7.0;12.64;8.0;12;12;12
91550;CONTAL 60 BLISTER;MEDICAMENTOS FARMACIA;21.0;14.0;8.0;12;12;0
91551;KUALCODERM CREMA 20 GR;MEDICAMENTOS FARMACIA;1.0;1.17;1.0;1;1;0
91553;PYO DERM PLUS 500 BLISTER;MEDICAMENTOS FARMACIA;13.0;5.84;4.0;10;10;0
91557;PIEDRAS SANITARIAS ABSORSOL 2 KG;ACCESORIOS;9.0;14.75;9.0;6;6;0
91577;CANINSULIN GRANDE 10 cc;MEDICAMENTOS FARMACIA;4.0;5.92;4.0;1;1;0
91579;CATNIP CON POLIGONO MUTIAN;ACCESORIOS;2.0;0.0;0.0;2;2;0
91630;CORREA DE CADENA CON MANIJA 4 X 100 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
91637;NACIONAL COMEDERO CHICO;ACCESORIOS;54.0;9.5;6.0;11;11;0
91652;MODEL RASCADOR GATO;ACCESORIOS;1.0;0.0;0.0;1;1;0
91667;PER-ROS COLCHONETA SOFT TENDENCIA 90x70cm;ACCESORIOS;0.0;0.0;0.0;1;1;0
91713;PIEDRAS SANITARIAS ALTA GAMA ABSORSOL NEGRA 3.6K;ACCESORIOS;28.0;18.58;11.0;6;6;0
91714;PIEDRAS SANITARIAS ALTA GAMA ABSORSOL PERFUMADAS X3.6KG;ACCESORIOS;0.0;19.59;12.0;6;6;12
91735;CORREA FANTASIA 16X100CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
91736;CORREA FANTASIA 20X120CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
91779;PER-ROS MOISES TELA LIVIANA M;ACCESORIOS;0.0;0.0;0.0;1;1;0
91780;PER-ROS MOISES TELA LIVIANA XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
91785;CEPILLO DENTAL DOBLE;ACCESORIOS;1.0;0.17;1.0;6;6;0
918;DOGIT SNACK BAR RAWHIDE DONA ENVUELTA EN POLLO;ACCESORIOS;4.0;0.0;0.0;8;8;0
91800;RDB COLCHONETA GUATA Nº4;ACCESORIOS;0.0;0.0;0.0;1;1;0
91807;TRIXIE ARNES PREMIUM ACOLCHADO L-XL;ACCESORIOS;1.0;0.0;0.0;1;1;0
91813;REVOLUTION HASTA 40 KG;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
91817;OCUBIOTIC S/ESTEROIDES;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
91889;SOLUCION IODOPOVIDONA AL 5 % CIMA;MEDICAMENTOS FARMACIA;12.0;3.58;3.0;1;1;0
91912;PELUCHE FRUTILLA CON CHIFLE;ACCESORIOS;0.0;0.33;1.0;1;1;1
91938;RDB GUANTE MAGICO PARA LAVADO;ACCESORIOS;2.0;0.17;1.0;1;1;0
91940;PER-ROS BUZO CORDERITO T.M-XXL;ACCESORIOS;4.0;0.0;0.0;4;4;0
91949;RDB MANTA REFRIGERANTE GEL FRIO 40 CM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
91988;POWER ULTRA HASTA 4 KG;MEDICAMENTOS FARMACIA;5.0;6.64;4.0;1;1;0
92013;MODEL PLATAFORMA GIRATORIA;ACCESORIOS;9.0;0.0;0.0;1;1;0
92015;PER-ROS JUGUETE GALLETITAS DECORADAS SURTIDAS 10 CM;ACCESORIOS;10.0;0.0;0.0;1;1;0
92031;PROTECH SPOT ON HASTA 5 KG;MEDICAMENTOS FARMACIA;4.0;1.42;1.0;1;1;0
92033;PROTECH SPOT ON hasta 10 KG;MEDICAMENTOS FARMACIA;1.0;0.0;0.0;1;1;0
92034;PROTECH SPOT ON HASTA 25 KG;MEDICAMENTOS FARMACIA;5.0;2.29;2.0;1;1;0
